"","year","tc","examiner_art_unit","n"
"2867",2009,1700,1742,2
"2868",2009,1700,1743,7
"2869",2009,1700,1744,9
"2870",2009,1700,1746,2
"2871",2009,1700,1755,2
"2872",2009,1700,1762,6
"2873",2009,1700,1764,1
"2874",2009,1700,1771,10
"2875",2009,1700,1772,2
"2876",2009,1700,1773,9
"2877",2009,1700,1774,1
"2878",2009,1700,1791,1082
"2879",2009,1700,1792,935
"2880",2009,1700,1793,1055
"2881",2009,1700,1794,1469
"2882",2009,1700,1795,1296
"2883",2009,1700,1796,1316
"2884",2009,1700,1797,1301
"2885",2009,2000,2006,1
"2886",2009,2000,2007,1
"2887",2009,2000,2008,6
"2888",2009,2000,2009,24
"2889",2009,2100,2109,30
"2890",2009,2100,2111,183
"2891",2009,2100,2112,131
"2892",2009,2100,2113,164
"2893",2009,2100,2114,130
"2894",2009,2100,2115,95
"2895",2009,2100,2116,124
"2896",2009,2100,2117,120
"2897",2009,2100,2121,206
"2898",2009,2100,2123,181
"2899",2009,2100,2124,1
"2900",2009,2100,2128,179
"2901",2009,2100,2129,172
"2902",2009,2100,2131,9
"2903",2009,2100,2132,14
"2904",2009,2100,2133,2
"2905",2009,2100,2134,8
"2906",2009,2100,2136,1
"2907",2009,2100,2137,16
"2908",2009,2100,2139,1
"2909",2009,2100,2141,5
"2910",2009,2100,2142,6
"2911",2009,2100,2143,3
"2912",2009,2100,2144,10
"2913",2009,2100,2145,14
"2914",2009,2100,2146,2
"2915",2009,2100,2151,5
"2916",2009,2100,2152,6
"2917",2009,2100,2153,15
"2918",2009,2100,2154,7
"2919",2009,2100,2155,2
"2920",2009,2100,2156,138
"2921",2009,2100,2157,8
"2922",2009,2100,2158,85
"2923",2009,2100,2159,94
"2924",2009,2100,2161,211
"2925",2009,2100,2162,213
"2926",2009,2100,2163,173
"2927",2009,2100,2164,208
"2928",2009,2100,2165,207
"2929",2009,2100,2166,216
"2930",2009,2100,2167,188
"2931",2009,2100,2168,199
"2932",2009,2100,2169,429
"2933",2009,2100,2171,1
"2934",2009,2100,2173,191
"2935",2009,2100,2174,186
"2936",2009,2100,2175,168
"2937",2009,2100,2176,192
"2938",2009,2100,2178,234
"2939",2009,2100,2179,186
"2940",2009,2100,2181,155
"2941",2009,2100,2182,135
"2942",2009,2100,2183,172
"2943",2009,2100,2184,143
"2944",2009,2100,2185,200
"2945",2009,2100,2186,196
"2946",2009,2100,2187,186
"2947",2009,2100,2188,95
"2948",2009,2100,2189,159
"2949",2009,2100,2191,183
"2950",2009,2100,2192,184
"2951",2009,2100,2193,227
"2952",2009,2100,2194,161
"2953",2009,2100,2195,98
"2954",2009,2100,2198,3
"2955",2009,2400,2416,1059
"2956",2009,2400,2419,864
"2957",2009,2400,2421,177
"2958",2009,2400,2423,139
"2959",2009,2400,2424,171
"2960",2009,2400,2425,96
"2961",2009,2400,2426,116
"2962",2009,2400,2427,144
"2963",2009,2400,2431,164
"2964",2009,2400,2432,176
"2965",2009,2400,2433,105
"2966",2009,2400,2434,189
"2967",2009,2400,2435,191
"2968",2009,2400,2436,227
"2969",2009,2400,2437,206
"2970",2009,2400,2438,113
"2971",2009,2400,2439,177
"2972",2009,2400,2441,178
"2973",2009,2400,2442,183
"2974",2009,2400,2443,163
"2975",2009,2400,2444,244
"2976",2009,2400,2445,193
"2977",2009,2400,2446,205
"2978",2009,2400,2447,128
"2979",2009,2400,2448,171
"2980",2009,2400,2449,92
"2981",2009,2400,2451,202
"2982",2009,2400,2452,156
"2983",2009,2400,2453,121
"2984",2009,2400,2454,195
"2985",2009,2400,2455,192
"2986",2009,2400,2456,184
"2987",2009,2400,2457,228
"2988",2009,2400,2458,132
"2989",2009,2400,2461,41
"2990",2009,2400,2462,39
"2991",2009,2400,2463,46
"2992",2009,2400,2464,47
"2993",2009,2400,2465,40
"2994",2009,2400,2466,37
"2995",2009,2400,2467,43
"2996",2009,2400,2468,21
"2997",2009,2400,2471,40
"2998",2009,2400,2472,30
"2999",2009,2400,2473,48
"3000",2009,2400,2474,37
"3001",2009,2400,2475,37
"3002",2009,2400,2476,48
"3003",2009,2400,2477,35
"3004",2009,2400,2482,1
"3005",2009,2500,2500,1
"3006",2009,2600,2600,1
"3007",2009,2600,2609,41
"3008",2009,2600,2611,637
"3009",2009,2600,2612,611
"3010",2009,2600,2613,198
"3011",2009,2600,2614,745
"3012",2009,2600,2615,61
"3013",2009,2600,2616,34
"3014",2009,2600,2617,1547
"3015",2009,2600,2618,648
"3016",2009,2600,2619,7
"3017",2009,2600,2621,452
"3018",2009,2600,2622,732
"3019",2009,2600,2623,17
"3020",2009,2600,2624,848
"3021",2009,2600,2625,872
"3022",2009,2600,2626,426
"3023",2009,2600,2627,736
"3024",2009,2600,2628,505
"3025",2009,2600,2629,1145
"3026",2009,2600,2635,1
"3027",2009,2600,2642,1
"3028",2009,2600,2681,1
"3029",2009,2800,2800,2
"3030",2009,2800,2809,10
"3031",2009,2800,2811,222
"3032",2009,2800,2812,221
"3033",2009,2800,2813,226
"3034",2009,2800,2814,243
"3035",2009,2800,2815,247
"3036",2009,2800,2816,267
"3037",2009,2800,2817,278
"3038",2009,2800,2818,192
"3039",2009,2800,2819,241
"3040",2009,2800,2821,266
"3041",2009,2800,2822,220
"3042",2009,2800,2823,227
"3043",2009,2800,2824,210
"3044",2009,2800,2825,226
"3045",2009,2800,2826,237
"3046",2009,2800,2827,212
"3047",2009,2800,2828,187
"3048",2009,2800,2829,241
"3049",2009,2800,2831,242
"3050",2009,2800,2832,176
"3051",2009,2800,2833,227
"3052",2009,2800,2834,254
"3053",2009,2800,2835,205
"3054",2009,2800,2836,245
"3055",2009,2800,2837,268
"3056",2009,2800,2838,240
"3057",2009,2800,2839,166
"3058",2009,2800,2841,211
"3059",2009,2800,2851,142
"3060",2009,2800,2852,262
"3061",2009,2800,2853,171
"3062",2009,2800,2854,157
"3063",2009,2800,2855,138
"3064",2009,2800,2856,200
"3065",2009,2800,2857,166
"3066",2009,2800,2858,87
"3067",2009,2800,2861,171
"3068",2009,2800,2862,213
"3069",2009,2800,2863,162
"3070",2009,2800,2871,225
"3071",2009,2800,2872,174
"3072",2009,2800,2873,294
"3073",2009,2800,2874,222
"3074",2009,2800,2875,217
"3075",2009,2800,2876,185
"3076",2009,2800,2877,164
"3077",2009,2800,2878,172
"3078",2009,2800,2879,160
"3079",2009,2800,2881,212
"3080",2009,2800,2882,139
"3081",2009,2800,2883,173
"3082",2009,2800,2884,180
"3083",2009,2800,2885,184
"3084",2009,2800,2886,122
"3085",2009,2800,2887,170
"3086",2009,2800,2889,169
"3087",2009,2800,2891,212
"3088",2009,2800,2892,203
"3089",2009,2800,2893,218
"3090",2009,2800,2894,190
"3091",2009,2800,2895,175
"3092",2009,2900,2912,1
"3093",2009,2900,2913,1
"3094",2009,3000,3075,1
"3095",2009,3200,3287,1
"3096",2009,3300,3319,1
"3097",2009,3400,3419,2
"3098",2009,3600,3600,5
"3099",2009,3600,3609,45
"3100",2009,3600,3611,229
"3101",2009,3600,3612,155
"3102",2009,3600,3616,195
"3103",2009,3600,3617,153
"3104",2009,3600,3618,154
"3105",2009,3600,3621,184
"3106",2009,3600,3622,130
"3107",2009,3600,3623,185
"3108",2009,3600,3624,166
"3109",2009,3600,3625,175
"3110",2009,3600,3626,177
"3111",2009,3600,3627,163
"3112",2009,3600,3628,172
"3113",2009,3600,3629,177
"3114",2009,3600,3632,194
"3115",2009,3600,3633,232
"3116",2009,3600,3634,170
"3117",2009,3600,3635,212
"3118",2009,3600,3636,174
"3119",2009,3600,3637,155
"3120",2009,3600,3641,171
"3121",2009,3600,3643,110
"3122",2009,3600,3644,184
"3123",2009,3600,3651,150
"3124",2009,3600,3652,142
"3125",2009,3600,3653,208
"3126",2009,3600,3654,137
"3127",2009,3600,3655,158
"3128",2009,3600,3656,148
"3129",2009,3600,3657,184
"3130",2009,3600,3661,166
"3131",2009,3600,3662,186
"3132",2009,3600,3663,203
"3133",2009,3600,3664,193
"3134",2009,3600,3671,174
"3135",2009,3600,3672,197
"3136",2009,3600,3673,180
"3137",2009,3600,3676,165
"3138",2009,3600,3677,160
"3139",2009,3600,3679,158
"3140",2009,3600,3681,6
"3141",2009,3600,3682,16
"3142",2009,3600,3683,31
"3143",2009,3600,3684,10
"3144",2009,3600,3685,132
"3145",2009,3600,3686,111
"3146",2009,3600,3687,158
"3147",2009,3600,3688,170
"3148",2009,3600,3689,140
"3149",2009,3600,3691,198
"3150",2009,3600,3692,177
"3151",2009,3600,3693,163
"3152",2009,3600,3694,162
"3153",2009,3600,3695,134
"3154",2009,3600,3696,181
"3155",2009,3700,3709,23
"3156",2009,3700,3711,279
"3157",2009,3700,3713,2
"3158",2009,3700,3714,615
"3159",2009,3700,3715,135
"3160",2009,3700,3721,167
"3161",2009,3700,3722,14
"3162",2009,3700,3723,161
"3163",2009,3700,3724,240
"3164",2009,3700,3725,210
"3165",2009,3700,3726,168
"3166",2009,3700,3727,92
"3167",2009,3700,3728,243
"3168",2009,3700,3729,132
"3169",2009,3700,3731,152
"3170",2009,3700,3732,185
"3171",2009,3700,3733,202
"3172",2009,3700,3734,164
"3173",2009,3700,3735,126
"3174",2009,3700,3736,186
"3175",2009,3700,3737,162
"3176",2009,3700,3738,150
"3177",2009,3700,3739,206
"3178",2009,3700,3741,128
"3179",2009,3700,3742,262
"3180",2009,3700,3743,72
"3181",2009,3700,3744,381
"3182",2009,3700,3745,139
"3183",2009,3700,3746,190
"3184",2009,3700,3747,178
"3185",2009,3700,3748,145
"3186",2009,3700,3749,178
"3187",2009,3700,3751,111
"3188",2009,3700,3752,132
"3189",2009,3700,3753,165
"3190",2009,3700,3754,169
"3191",2009,3700,3761,148
"3192",2009,3700,3762,194
"3193",2009,3700,3763,213
"3194",2009,3700,3764,173
"3195",2009,3700,3765,175
"3196",2009,3700,3766,246
"3197",2009,3700,3767,252
"3198",2009,3700,3768,212
"3199",2009,3700,3769,123
"3200",2009,3700,3771,123
"3201",2009,3700,3772,121
"3202",2009,3700,3773,168
"3203",2009,3700,3774,160
"3204",2009,3700,3775,126
"3205",2009,3700,3781,202
"3206",2009,3700,3782,149
"3207",2009,3900,3916,2
"3208",2009,3900,3991,92
"3209",2009,3900,3992,200
"3210",2009,3900,3993,113
"3211",2009,4100,4111,97
"3212",2009,4100,4112,92
"3213",2009,4100,4113,74
"3214",2009,4100,4114,76
"3215",2009,4100,4115,84
"3216",2009,4100,4116,82
"3217",2009,4100,4117,70
"3218",2009,4100,4118,75
"3219",2009,4100,4121,74
"3220",2009,4100,4122,82
"3221",2009,4100,4123,75
"3222",2009,4100,4124,81
"3223",2009,4100,4125,69
"3224",2009,4100,4126,82
"3225",2009,4100,4127,66
"3226",2009,4100,4128,78
"3227",2009,4100,4131,129
"3228",2009,4100,4132,110
"3229",2009,4100,4133,92
"3230",2009,4100,4134,116
"3231",2009,4100,4135,86
"3232",2009,4100,4136,85
"3233",2009,4100,4137,87
"3234",2009,4100,4138,81
"3235",2009,4100,4141,113
"3236",2009,4100,4142,68
"3237",2009,4100,4143,97
"3238",2009,4100,4144,92
"3239",2009,4100,4145,99
"3240",2009,4100,4146,110
"3241",2009,4100,4147,114
"3242",2009,4100,4148,94
"3243",2009,4100,4151,73
"3244",2009,4100,4152,90
"3245",2009,4100,4153,111
"3246",2009,4100,4154,76
"3247",2009,4100,4155,76
"3248",2009,4100,4156,19
"3249",2009,4100,4157,14
"3250",2009,4100,4158,26
"3251",2009,4100,4159,4
"3252",2009,4100,4161,9
"3253",2009,4100,4162,12
"3254",2009,4100,4163,8
"3255",2009,4100,4165,13
"3256",2009,4100,4166,2
"3257",2009,4100,4171,101
"3258",2009,4100,4172,126
"3259",2009,4100,4173,129
"3260",2009,4100,4174,106
"3261",2009,4100,4175,96
"3262",2009,4100,4176,104
"3263",2009,4100,4177,128
"3264",2009,4100,4181,57
"3265",2009,4100,4182,64
"3266",2009,4100,4183,40
"3267",2009,4100,4184,40
"3268",2009,4100,4185,40
"3269",2009,4100,4191,113
"3270",2009,4100,4192,111
"3271",2009,4100,4193,111
"3272",2009,4100,4194,4
"3273",2009,4300,4343,1
"3274",2009,4700,4717,1
"3275",2009,5000,5052,1
"3276",2009,5500,5587,1
"3277",2009,5600,5684,1
"3278",2009,5900,5970,1
"3279",2009,6000,6033,1
"3280",2009,6200,6242,1
"3281",2009,6300,6331,1
"3282",2009,7200,7296,1
"3283",2009,7300,7320,1
"3284",2009,7500,7568,1
"3285",2009,8300,8384,1
"3286",2009,8500,8567,1
"3287",2009,9600,9658,1
"3288",2010,300,391,2
"3289",2010,1000,1033,1
"3290",2010,1100,1139,1
"3291",2010,1200,1202,1
"3292",2010,1500,1578,1
"3293",2010,1600,1609,6
"3294",2010,1600,1611,165
"3295",2010,1600,1612,196
"3296",2010,1600,1613,26
"3297",2010,1600,1614,192
"3298",2010,1600,1615,187
"3299",2010,1600,1616,217
"3300",2010,1600,1617,77
"3301",2010,1600,1618,165
"3302",2010,1600,1619,142
"3303",2010,1600,1621,203
"3304",2010,1600,1623,174
"3305",2010,1600,1624,210
"3306",2010,1600,1625,202
"3307",2010,1600,1626,244
"3308",2010,1600,1627,102
"3309",2010,1600,1628,123
"3310",2010,1600,1631,196
"3311",2010,1600,1632,146
"3312",2010,1600,1633,162
"3313",2010,1600,1634,201
"3314",2010,1600,1635,130
"3315",2010,1600,1636,92
"3316",2010,1600,1637,186
"3317",2010,1600,1638,199
"3318",2010,1600,1639,72
"3319",2010,1600,1641,219
"3320",2010,1600,1642,96
"3321",2010,1600,1643,148
"3322",2010,1600,1644,167
"3323",2010,1600,1645,166
"3324",2010,1600,1646,144
"3325",2010,1600,1647,172
"3326",2010,1600,1648,162
"3327",2010,1600,1649,130
"3328",2010,1600,1651,169
"3329",2010,1600,1652,133
"3330",2010,1600,1654,154
"3331",2010,1600,1655,132
"3332",2010,1600,1656,151
"3333",2010,1600,1657,128
"3334",2010,1600,1661,70
"3335",2010,1700,1700,1
"3336",2010,1700,1707,1
"3337",2010,1700,1709,20
"3338",2010,1700,1711,76
"3339",2010,1700,1712,83
"3340",2010,1700,1713,82
"3341",2010,1700,1714,51
"3342",2010,1700,1715,126
"3343",2010,1700,1716,103
"3344",2010,1700,1718,1
"3345",2010,1700,1721,19
"3346",2010,1700,1722,18
"3347",2010,1700,1723,14
"3348",2010,1700,1724,10
"3349",2010,1700,1725,19
"3350",2010,1700,1726,25
"3351",2010,1700,1727,13
"3352",2010,1700,1728,17
"3353",2010,1700,1729,11
"3354",2010,1700,1731,24
"3355",2010,1700,1732,17
"3356",2010,1700,1733,35
"3357",2010,1700,1734,25
"3358",2010,1700,1735,23
"3359",2010,1700,1736,19
"3360",2010,1700,1741,25
"3361",2010,1700,1742,21
"3362",2010,1700,1743,26
"3363",2010,1700,1744,20
"3364",2010,1700,1745,24
"3365",2010,1700,1746,29
"3366",2010,1700,1747,14
"3367",2010,1700,1753,2
"3368",2010,1700,1759,10
"3369",2010,1700,1761,35
"3370",2010,1700,1762,36
"3371",2010,1700,1763,16
"3372",2010,1700,1764,21
"3373",2010,1700,1765,31
"3374",2010,1700,1766,12
"3375",2010,1700,1767,24
"3376",2010,1700,1771,28
"3377",2010,1700,1772,22
"3378",2010,1700,1773,28
"3379",2010,1700,1774,34
"3380",2010,1700,1775,29
"3381",2010,1700,1776,30
"3382",2010,1700,1777,23
"3383",2010,1700,1781,109
"3384",2010,1700,1782,104
"3385",2010,1700,1783,97
"3386",2010,1700,1784,75
"3387",2010,1700,1785,84
"3388",2010,1700,1786,113
"3389",2010,1700,1787,117
"3390",2010,1700,1788,18
"3391",2010,1700,1789,17
"3392",2010,1700,1791,1020
"3393",2010,1700,1792,515
"3394",2010,1700,1793,909
"3395",2010,1700,1794,787
"3396",2010,1700,1795,1308
"3397",2010,1700,1796,1227
"3398",2010,1700,1797,1222
"3399",2010,1700,1798,13
"3400",2010,1900,1947,1
"3401",2010,1900,1952,1
"3402",2010,1900,1994,1
"3403",2010,2000,2007,2
"3404",2010,2000,2008,5
"3405",2010,2000,2009,5
"3406",2010,2000,2010,19
"3407",2010,2100,2100,1
"3408",2010,2100,2109,9
"3409",2010,2100,2111,179
"3410",2010,2100,2112,109
"3411",2010,2100,2113,166
"3412",2010,2100,2114,131
"3413",2010,2100,2115,98
"3414",2010,2100,2116,135
"3415",2010,2100,2117,107
"3416",2010,2100,2121,239
"3417",2010,2100,2123,177
"3418",2010,2100,2128,187
"3419",2010,2100,2129,196
"3420",2010,2100,2131,4
"3421",2010,2100,2132,5
"3422",2010,2100,2133,1
"3423",2010,2100,2134,1
"3424",2010,2100,2137,8
"3425",2010,2100,2139,2
"3426",2010,2100,2144,1
"3427",2010,2100,2145,1
"3428",2010,2100,2146,1
"3429",2010,2100,2151,4
"3430",2010,2100,2152,1
"3431",2010,2100,2153,2
"3432",2010,2100,2154,1
"3433",2010,2100,2156,207
"3434",2010,2100,2157,26
"3435",2010,2100,2158,169
"3436",2010,2100,2159,163
"3437",2010,2100,2161,218
"3438",2010,2100,2162,192
"3439",2010,2100,2163,178
"3440",2010,2100,2164,212
"3441",2010,2100,2165,215
"3442",2010,2100,2166,202
"3443",2010,2100,2167,195
"3444",2010,2100,2168,207
"3445",2010,2100,2169,234
"3446",2010,2100,2172,24
"3447",2010,2100,2173,197
"3448",2010,2100,2174,189
"3449",2010,2100,2175,190
"3450",2010,2100,2176,198
"3451",2010,2100,2178,243
"3452",2010,2100,2179,194
"3453",2010,2100,2181,150
"3454",2010,2100,2182,128
"3455",2010,2100,2183,174
"3456",2010,2100,2184,149
"3457",2010,2100,2185,203
"3458",2010,2100,2186,220
"3459",2010,2100,2187,223
"3460",2010,2100,2188,11
"3461",2010,2100,2189,193
"3462",2010,2100,2191,200
"3463",2010,2100,2192,220
"3464",2010,2100,2193,230
"3465",2010,2100,2194,207
"3466",2010,2100,2195,147
"3467",2010,2100,2196,20
"3468",2010,2100,2198,4
"3469",2010,2200,2230,1
"3470",2010,2400,2400,2
"3471",2010,2400,2416,30
"3472",2010,2400,2419,11
"3473",2010,2400,2421,173
"3474",2010,2400,2422,11
"3475",2010,2400,2423,135
"3476",2010,2400,2424,171
"3477",2010,2400,2425,105
"3478",2010,2400,2426,119
"3479",2010,2400,2427,136
"3480",2010,2400,2431,187
"3481",2010,2400,2432,192
"3482",2010,2400,2433,149
"3483",2010,2400,2434,213
"3484",2010,2400,2435,198
"3485",2010,2400,2436,222
"3486",2010,2400,2437,211
"3487",2010,2400,2438,182
"3488",2010,2400,2439,192
"3489",2010,2400,2441,182
"3490",2010,2400,2442,194
"3491",2010,2400,2443,174
"3492",2010,2400,2444,256
"3493",2010,2400,2445,192
"3494",2010,2400,2446,162
"3495",2010,2400,2447,144
"3496",2010,2400,2448,179
"3497",2010,2400,2449,69
"3498",2010,2400,2451,202
"3499",2010,2400,2452,177
"3500",2010,2400,2453,135
"3501",2010,2400,2454,208
"3502",2010,2400,2455,204
"3503",2010,2400,2456,164
"3504",2010,2400,2457,224
"3505",2010,2400,2458,123
"3506",2010,2400,2461,157
"3507",2010,2400,2462,191
"3508",2010,2400,2463,172
"3509",2010,2400,2464,198
"3510",2010,2400,2465,154
"3511",2010,2400,2466,149
"3512",2010,2400,2467,176
"3513",2010,2400,2468,116
"3514",2010,2400,2469,18
"3515",2010,2400,2471,183
"3516",2010,2400,2472,131
"3517",2010,2400,2473,197
"3518",2010,2400,2474,169
"3519",2010,2400,2475,147
"3520",2010,2400,2476,205
"3521",2010,2400,2477,177
"3522",2010,2400,2478,32
"3523",2010,2400,2481,13
"3524",2010,2400,2482,15
"3525",2010,2400,2483,18
"3526",2010,2400,2484,14
"3527",2010,2400,2491,70
"3528",2010,2400,2492,23
"3529",2010,2400,2493,19
"3530",2010,2600,2600,3
"3531",2010,2600,2609,14
"3532",2010,2600,2611,644
"3533",2010,2600,2612,697
"3534",2010,2600,2613,188
"3535",2010,2600,2614,806
"3536",2010,2600,2615,19
"3537",2010,2600,2616,1
"3538",2010,2600,2617,1753
"3539",2010,2600,2618,676
"3540",2010,2600,2621,408
"3541",2010,2600,2622,718
"3542",2010,2600,2623,3
"3543",2010,2600,2624,892
"3544",2010,2600,2625,873
"3545",2010,2600,2626,429
"3546",2010,2600,2627,700
"3547",2010,2600,2628,475
"3548",2010,2600,2629,1284
"3549",2010,2600,2642,1
"3550",2010,2600,2661,1
"3551",2010,2600,2681,1
"3552",2010,2700,2706,1
"3553",2010,2800,2800,1
"3554",2010,2800,2809,1
"3555",2010,2800,2811,218
"3556",2010,2800,2812,224
"3557",2010,2800,2813,213
"3558",2010,2800,2814,247
"3559",2010,2800,2815,252
"3560",2010,2800,2816,267
"3561",2010,2800,2817,256
"3562",2010,2800,2818,195
"3563",2010,2800,2819,232
"3564",2010,2800,2821,278
"3565",2010,2800,2822,216
"3566",2010,2800,2823,238
"3567",2010,2800,2824,201
"3568",2010,2800,2825,222
"3569",2010,2800,2826,252
"3570",2010,2800,2827,206
"3571",2010,2800,2828,163
"3572",2010,2800,2829,213
"3573",2010,2800,2831,210
"3574",2010,2800,2832,245
"3575",2010,2800,2833,229
"3576",2010,2800,2834,183
"3577",2010,2800,2835,238
"3578",2010,2800,2836,271
"3579",2010,2800,2837,225
"3580",2010,2800,2838,194
"3581",2010,2800,2839,221
"3582",2010,2800,2841,209
"3583",2010,2800,2851,14
"3584",2010,2800,2852,237
"3585",2010,2800,2853,164
"3586",2010,2800,2854,160
"3587",2010,2800,2855,135
"3588",2010,2800,2856,181
"3589",2010,2800,2857,200
"3590",2010,2800,2858,253
"3591",2010,2800,2861,183
"3592",2010,2800,2862,167
"3593",2010,2800,2863,137
"3594",2010,2800,2871,202
"3595",2010,2800,2872,174
"3596",2010,2800,2873,272
"3597",2010,2800,2874,227
"3598",2010,2800,2875,206
"3599",2010,2800,2876,196
"3600",2010,2800,2877,136
"3601",2010,2800,2878,220
"3602",2010,2800,2879,183
"3603",2010,2800,2881,170
"3604",2010,2800,2882,227
"3605",2010,2800,2883,222
"3606",2010,2800,2884,213
"3607",2010,2800,2885,193
"3608",2010,2800,2886,147
"3609",2010,2800,2887,175
"3610",2010,2800,2889,173
"3611",2010,2800,2891,219
"3612",2010,2800,2892,199
"3613",2010,2800,2893,221
"3614",2010,2800,2894,213
"3615",2010,2800,2895,211
"3616",2010,2900,2911,2
"3617",2010,2900,2916,1
"3618",2010,3300,3313,1
"3619",2010,3300,3336,1
"3620",2010,3600,3600,2
"3621",2010,3600,3609,30
"3622",2010,3600,3611,221
"3623",2010,3600,3612,157
"3624",2010,3600,3616,213
"3625",2010,3600,3617,147
"3626",2010,3600,3618,154
"3627",2010,3600,3621,179
"3628",2010,3600,3622,141
"3629",2010,3600,3623,203
"3630",2010,3600,3624,184
"3631",2010,3600,3625,230
"3632",2010,3600,3626,187
"3633",2010,3600,3627,164
"3634",2010,3600,3628,189
"3635",2010,3600,3629,186
"3636",2010,3600,3632,198
"3637",2010,3600,3633,227
"3638",2010,3600,3634,163
"3639",2010,3600,3635,213
"3640",2010,3600,3636,172
"3641",2010,3600,3637,180
"3642",2010,3600,3641,169
"3643",2010,3600,3643,125
"3644",2010,3600,3644,209
"3645",2010,3600,3651,164
"3646",2010,3600,3652,144
"3647",2010,3600,3653,209
"3648",2010,3600,3654,145
"3649",2010,3600,3655,176
"3650",2010,3600,3656,161
"3651",2010,3600,3657,190
"3652",2010,3600,3661,161
"3653",2010,3600,3662,186
"3654",2010,3600,3663,241
"3655",2010,3600,3664,214
"3656",2010,3600,3671,171
"3657",2010,3600,3672,192
"3658",2010,3600,3673,176
"3659",2010,3600,3676,204
"3660",2010,3600,3677,147
"3661",2010,3600,3679,155
"3662",2010,3600,3683,7
"3663",2010,3600,3684,138
"3664",2010,3600,3685,130
"3665",2010,3600,3686,172
"3666",2010,3600,3687,146
"3667",2010,3600,3688,174
"3668",2010,3600,3689,139
"3669",2010,3600,3691,248
"3670",2010,3600,3692,52
"3671",2010,3600,3693,186
"3672",2010,3600,3694,183
"3673",2010,3600,3695,188
"3674",2010,3600,3696,69
"3675",2010,3700,3709,12
"3676",2010,3700,3711,275
"3677",2010,3700,3714,572
"3678",2010,3700,3715,152
"3679",2010,3700,3716,18
"3680",2010,3700,3717,17
"3681",2010,3700,3718,21
"3682",2010,3700,3721,162
"3683",2010,3700,3722,3
"3684",2010,3700,3723,131
"3685",2010,3700,3724,230
"3686",2010,3700,3725,212
"3687",2010,3700,3726,170
"3688",2010,3700,3727,119
"3689",2010,3700,3728,266
"3690",2010,3700,3729,137
"3691",2010,3700,3731,197
"3692",2010,3700,3732,165
"3693",2010,3700,3733,219
"3694",2010,3700,3734,182
"3695",2010,3700,3735,141
"3696",2010,3700,3736,174
"3697",2010,3700,3737,186
"3698",2010,3700,3738,181
"3699",2010,3700,3739,203
"3700",2010,3700,3741,140
"3701",2010,3700,3742,311
"3702",2010,3700,3743,107
"3703",2010,3700,3744,341
"3704",2010,3700,3745,129
"3705",2010,3700,3746,171
"3706",2010,3700,3747,180
"3707",2010,3700,3748,166
"3708",2010,3700,3749,180
"3709",2010,3700,3751,149
"3710",2010,3700,3752,133
"3711",2010,3700,3753,181
"3712",2010,3700,3754,164
"3713",2010,3700,3761,161
"3714",2010,3700,3762,185
"3715",2010,3700,3763,247
"3716",2010,3700,3764,161
"3717",2010,3700,3765,184
"3718",2010,3700,3766,248
"3719",2010,3700,3767,241
"3720",2010,3700,3768,200
"3721",2010,3700,3769,149
"3722",2010,3700,3771,161
"3723",2010,3700,3772,108
"3724",2010,3700,3773,178
"3725",2010,3700,3774,171
"3726",2010,3700,3775,167
"3727",2010,3700,3776,9
"3728",2010,3700,3777,17
"3729",2010,3700,3779,12
"3730",2010,3700,3781,213
"3731",2010,3700,3782,151
"3732",2010,3700,3783,8
"3733",2010,3700,3784,10
"3734",2010,3700,3785,14
"3735",2010,3700,3788,8
"3736",2010,3900,3944,1
"3737",2010,3900,3991,59
"3738",2010,3900,3992,148
"3739",2010,3900,3993,71
"3740",2010,3900,3999,2
"3741",2010,4100,4100,1
"3742",2010,4100,4111,41
"3743",2010,4100,4112,27
"3744",2010,4100,4113,22
"3745",2010,4100,4114,13
"3746",2010,4100,4115,16
"3747",2010,4100,4116,12
"3748",2010,4100,4117,2
"3749",2010,4100,4118,8
"3750",2010,4100,4121,44
"3751",2010,4100,4122,36
"3752",2010,4100,4123,30
"3753",2010,4100,4124,7
"3754",2010,4100,4125,8
"3755",2010,4100,4126,5
"3756",2010,4100,4127,4
"3757",2010,4100,4128,6
"3758",2010,4100,4131,51
"3759",2010,4100,4132,37
"3760",2010,4100,4133,34
"3761",2010,4100,4134,36
"3762",2010,4100,4135,40
"3763",2010,4100,4136,29
"3764",2010,4100,4137,22
"3765",2010,4100,4138,15
"3766",2010,4100,4141,23
"3767",2010,4100,4142,13
"3768",2010,4100,4143,8
"3769",2010,4100,4144,5
"3770",2010,4100,4145,19
"3771",2010,4100,4146,12
"3772",2010,4100,4147,17
"3773",2010,4100,4148,9
"3774",2010,4100,4151,18
"3775",2010,4100,4152,28
"3776",2010,4100,4153,22
"3777",2010,4100,4154,21
"3778",2010,4100,4155,11
"3779",2010,4100,4156,18
"3780",2010,4100,4157,18
"3781",2010,4100,4158,18
"3782",2010,4100,4159,3
"3783",2010,4100,4161,2
"3784",2010,4100,4162,4
"3785",2010,4100,4163,4
"3786",2010,4100,4164,3
"3787",2010,4100,4165,5
"3788",2010,4100,4166,4
"3789",2010,4100,4171,33
"3790",2010,4100,4172,45
"3791",2010,4100,4173,64
"3792",2010,4100,4174,25
"3793",2010,4100,4175,24
"3794",2010,4100,4176,25
"3795",2010,4100,4177,40
"3796",2010,4100,4181,7
"3797",2010,4100,4182,16
